label,clean
1,new lid weekend home fan british gp teamlh camera
0,want say meme way possible video
0,hahaha good british gp
0,racin racin
0,thank silverstone race way safety car race home turf hoot ’ll year yeah british gp
0,home race british gp camera flash
0,bit normal saturday chat today legend british gp eo31
0,tough tough oncoming fistlight skin tone
0,person golfinglight skin tone male sign face tear joy
0,livin fast live
0,utz utz person lift weightslight skin tone male sign
0,karte campus modo onok hand karting museoycircuitofernandoalonso bell alpinestar pirelli liberbank talent
0,felicitacione pedrin fantástico clapping handslight skin toneclappe handslight skin toneclappe handslight skin toneclappe handslight skin toneclappe handslight skin toneclappe handslight skin toneclappe handslight skin toneclappe handslight skin toneclappe handslight skin toneclappe handslight skin toneclappe handslight skin toneclappe handslight skin toneclappe handslight skin toneclappe handslight skin tone
0,bond james bond pleasure meet 007man tuxedomedium light skin tone
0,p4 thumb upthumb upthumb enjoy thank team great work weekend camera flash
0,special suit today man tuxedomedium skin tone start 5th let ’s racinggg
0,5th
0,great silverstone happy podium difficult round ’s story british gp silverstone f2
0,british gp f2 fiaf2
0,british gp f2 fiaf2
0,lap ghiotto pit new tyre nichola p5 british gp f2 fiaf2
0,lap ghiotto ahead pass final turn nichola p6 british gp f2 fiaf2
0,lap nicholas ghiotto remain locked battle p5 nichola hold position 6sec luca british gp f2 fiaf2
0,lap like yesterday ghiotto latifi battle nichola hold p5 luca right push hard drs enable british gp f2 fiaf2
0,lap safety car race clean restart british gp f2 fiaf2
0,alesi stop track safety car british gp f2 fiaf2
0,lap great start nichola p5 british gp f2 fiaf2
0,british gp f2 fiaf2
0,formation lap underway air temp cool cloudy dry british gp f2 fiaf2
0,morning grab nichola 's twitter account share update today 's silverstone sprint race start p7 grid british gp f2 fiaf2
0,british gp f2 fiaf2
0,fair play luca clear package today happy podium good point difficult round outscore nyck vries close title gap hope pick point tomorrow british gp f2 fiaf2
0,british gp f2 fiaf2
0,british gp f2 fiaf2
0,lap closing stage nichola remain p2 gap ahead ghiotto 2sec british gp f2 fiaf2
0,lap mazepin pit nichola slot p2 seven lap gap ahead ghiotto 7sec spot rain onboard cameras british gp f2 fiaf2
0,lap nichola pass calderon pit p3 mazepin pit lead ahead ghiotto british gp f2 fiaf2
0,lap ghiotto ahead dr nip tuck british gp f2 fiaf2
0,lap second attempt nichola pass ghiotto british gp f2 fiaf2
0,lap nichola speed fight ghiotto effectively battle lead make inside contact look like driver away british gp f2 fiaf2
0,lap nichola pass zhou p2 dive pit super quick switch hard compound rubber british gp f2 fiaf2
0,lap nichola sit p3 lead trio pull 7sec clear rest field dam prepare pit stop british gp f2 fiaf2
0,lap nichola away cleanly pass team mate sette camara copse p3 british gp f2 fiaf2
0,race british gp f2 fiaf2
0,british gp f2
0,race day silverstone steve keys nicholas lines grid second row feature race light 1545hrs oncoming fist british gp f2
0,british gp f2
0,start second row grid today ’s feature race itching need muscle warm british gp damsrace f2 silverstone
0,face stick tongue closed eyesok handlight skin tone
0,guasto tecnico pu rovinare week end gara ma farmi perdere sorriso sono gi carico pronto pungere nel prossimo gp hockenheimre ho gi iniziato contare giorni flexed bicepsfire f1 formula1 ag99honeybee
0,dare massimo questo ci ci viene chiesto questa sensazione ci fa star bene lavoreremo analizzare cause mi hanno permesso terminare gara ma ora mio unico pensiero quello tornare pista ritrovare quella sensazione british gp
0,disappointing race row bad luck try make damage car difficult race bounce summer break cross sword thank support great orange army small orange diamond hungarian gp
0,lion face unleashthelion hungarian gp
0,p3 tomorrow ’s race start soft make interesting play keeppushe hungarian gp
0,flexed bicep let ’s unleashthelion lion face keeppushe hungarian gp
0,luck half season definitely today huge shame big opportunity
0,nice bowling game frustrating
0,bit disappointed qualifying really important far away p7 overtake tricky tomorrow
0,tiempo descansar recuperar regresar mucho fuertes solo importa donde estemos última vuelta abu dhabi nos vemos mes flex bicep time rest recover return strong matter lap abu dhabi month
0,good team win flexed bicep come strong
0,día frustrante tuve buena arrancada estábamos tercero nos fue oportunidad grande carrera botta disculpó error cerrar página enfocarnos mejor 2da mitad temporada hungarian gp nevergiveup
0,lástima pude dar mi última vuelta q3 tenía mucho tiempo mejorar tener mejor calificación ahora solo pienso arrancada mañana flexed bicep hungarian gp
0,emotional day loudly faceface tear joy seriously just result like surface work tough moment near miss stop believe proud team day
0,yesss double point happy single member team year incredibly hard work ’re reward comeee onnn
0,sadden hear volunteer marshal lose life brand hatch yesterday man woman time allow love n’t thought family friend fellow marshal today rest peace
0,right time tomorrow oncoming fist
0,flushed face send detention school 153637th time movie camera carlossainz
0,confirm p3 emopos second podium super happy entire team effort season come typical way cheer clink glass forza ferrari carlossainz
0,face tear joyface tears joy
0,vaya carrera buena opción podio tras remontar p15 p4 perder puesto 1a parada nos ha salido caro muy buen ritmo podía contener mercedes ruedas gastadas guardando gasolina siento charles hoy cargar pilas backhand index pointing right
0,crazy race good chance podium p15 p4 lose place stop costly good pace hold merc old tyre fuel save sorry charle today time recharge battery backhand index pointing right
0,hoy duele despué q1 prometedora datos hemos visto racha viento ha hecho perder coche es excusa error pista pido disculpa equipo es mejor circuito adelantar daré todo remontar backhand index pointing right
0,hurt promise q1 check datum catch big gust wind excuse mistake track apologize entire team good track overtake ’ll recover tomorrow backhand index pointing right
0,congratulation win real star exciting watch fight heart feel pretty good p2 hungary check thank ’m just fine ready rest
0,team work make dream work
0,’m proud team today ’s happen past week stay compose focused fighting like champion lot work thank positive energy support teamlh red heart fold handsmedium dark skin tone
0,great race
0,ready oncoming fist
1,thank joe
1,thank man mean lot congrat crazy comeback enjoy deserve time soon
1,merci beaucoup président joie d’entendre marseillaise podium
1,know write ’m lose word just win hungarian grand prix forever remember moment thank make drive legend p1
1,p8 q3 happy face savour delicious food visor tomorrow eo31 hungarian gp
0,thank blue heart
0,bravo historic day brand blue heart team
0,q3 nice day fast car day long ready race fold hand alpine f1 budap
0,p6 fast lap mess start say unlucky today drop mess good recovery congrat esteban alpine today
0,congrat mate
0,p5 happygrinne face smile eyeswhat lap great day office today enjoy single lap amazing track
0,hungarian gp blue heartblue heart buzzing point bag double point
0,huge team effort thank hard work oncoming fistmedium light skin tone
0,point f1 double point finish smile face open mouth nl6 wearewilliam
0,wow wow wow race soaking opportunity come point double point finish team happy guy girl deserve f1
0,race day let hungarian gp nl6
0,good morning wave handlight skin tone hungarian gp nl6
1,
1,amazing season congrat everybody team really deserve raise hand good world
1,dietrich fold hand happy wrap win constructor championship emotional weekend thing today win
0,legend
0,quiero invitar toda mi gente guadalajara acompañarme marte octubre minerva compartir todos ustede hago f1 sentir cariño mi tierra jaliscoesméxico
0,world champion dietrich gp vamooos
0,sad day red bull family tomorrow good dietrich mateschitz familly fold hand gp día muy triste toda familia red bull mañana vamos darlo todo dietrich familia mateschitz
0,listos gran calificación increíble ver tanta gente desde primer día gp ready tomorrow ’s qualify great fan friday raise hand
0,apology carlos t1 deserve today misjudgement tough race point damage wing p5 fast lap congrat lh podium team let push
0,p4 grid tomorrow play oncoming fist
0,poco decir mercede choca contra mi lateral curva cuando peleaba max ahí acabó hubiese sido carrera interesante prefiero centrarme méxico temporada parece darnos respiro seguiremos empujando backhand index pointing right
0,say hit mercede turn whilst battle max interesting race prefer start focus mexico difficult catch break season backhand index pointing right
0,race day right face fistmedium light skin toneleft face fistmedium light skin tone eseereferrari carlossainz
0,pole mañana daremo absolutamente todo intentar convertirla victoria puedo estar todo contento tras perder dietrich mateschitz mis condolencias familiare amigo toda familia red bull backhand index pointing right carlossainz
0,pole tomorrow ’ll absolute try convert win fully happy today learn pass dietrich mateschitz deep condolence family friend red bull family backhand index pointing right
0,qualy day austin let ’s flexed bicepsmedium light skin tone essereferrari carlossainz
0,viernes diferente austin l1 hemos completado programa l2 han sido test neumáticos así l3 serán importante normal general nos sentimos competitivos así tenemos confianza mañana backhand index pointing right
0,different friday austin fp1 complete program fp2 fix tyre test fp3 important usual overall feel competitive today confident going tomorrow backhand index pointing right carlossainz
0,red heart
0,wish roscoe happy 10th birthday keycap 10party popper
0,p2 tough racing easy away good result thank hard work weekend let momentum mexico week
0,chill
0,’re race tomorrow fanzone say hi
0,watch pole lap p6
0,tomorrow
0,drive fernando clapping handsmedium light skin tone deserve
0,pit lane start today n’t day yesterday know ’ll fight point need support good race why’all
0,crowd firefire gp
0,point team 's home soil oncoming fist great strategy guy stop mexico hopefully flex bicep haasf1 f1
